,index,date,symbol,filing_date,accepted_date,period,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math,Cash Flow From Operations Ratio
405,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
433,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
445,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
409,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
389,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
413,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
429,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
417,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
425,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
385,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
397,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
441,0.0,2014-09-30,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
388,0.0,2014-12-31,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
444,0.0,2014-12-31,AAPL,2014-10-27 00:00:00,2014-10-27 17:11:55,FY,45698750000.0,28064500000.0,17634250000.0,0.09647,1510250000.0,2998250000.0,0.0,245000000.0,4508500000.0,32573000000.0,96000000.0,1986500000.0,15453250000.0,0.08453875000000001,13125750000.0,0.07180575,-77750000.0,13370750000.0,0.07314625,3493250000.0,9877500000.0,0.054036,0.40329499999999996,0.40329499999999996,6123000000.0,6123000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,3461000000.0,2808250000.0,6269250000.0,527750000.0,3531000000.0,17132750000.0,5156000000.0,1154000000.0,1035500000.0,2189500000.0,32540500000.0,5064750000.0,4472000000.0,57959750000.0,7549000000.0,1577000000.0,0.0,2122750000.0,4813750000.0,15862000000.0,7246750000.0,757750000.0,1079500000.0,1899500000.0,14211000000.0,1899500000.0,30073000000.0,5828250000.0,21788000000.0,270500000.0,331000000.0,27886750000.0,57959750000.0,35348750000.0,8823750000.0,5362750000.0,586750000.0,715750000.0,-6136250000.0,-1058000000.0,1270750000.0,715750000.0,14928250000.0,-2392750000.0,-941250000.0,-11250000000.0,4702500000.0,4236750000.0,-5644750000.0,-289500000.0,182500000.0,-11067500000.0,-2781500000.0,4461750000.0,-9387250000.0,0.0,-103750000.0,3461000000.0,3564750000.0,14928250000.0,-2453250000.0,12475000000.0,FY-2014,2014,1982500000.0,27886750000.0,13466750000.0,1270750000.0,5211250000.0,1.0468415080065565,0.9411328962299836
